Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200900067995,9,11,3,1921,5,2,1,1.0,7.0,88.0,"0, POMPIDOU (BD GEORGES)",,,,60
201600058299,16,7,29,2310,5,2,1,1.0,7.0,120.0,"103, HANNE (BOULEVARD)",,,,971
200600059474,6,10,3,1230,1,1,1,3.0,1.0,382.0,,M,4788600.0,359800,890
200800073843,8,12,5,900,1,2,1,2.0,3.0,115.0,RUE JACQUES BAUDRY,,,,750
201400041595,14,8,15,1750,1,2,1,1.0,7.0,5.0,"5, DAUPHINE (RUE DU)",,,,930
200800035981,8,6,18,1315,1,2,1,1.0,3.0,540.0,"1, GAULLE. PLACE CHARLES",,,,760
200900071429,9,12,9,1815,5,2,1,2.0,6.0,41.0,"77, PAUL VAILLANT COUTUR",M,4.0,0,940
201000033635,10,12,13,1540,1,2,1,1.0,6.0,190.0,"1, RUE DE BEAUGENCY",,,,440
200700052645,7,9,15,1900,1,1,1,7.0,6.0,369.0,,M,5033600.0,290200,620
201400041455,14,11,16,625,5,2,2,1.0,3.0,1.0,"55, JEAN JAURES (AVE)  =",,,,930
200600035746,6,6,10,325,5,2,1,1.0,7.0,217.0,"16, ANQUETIN (RUE ALEXAN",,,,760
200500037530,5,6,10,1830,1,2,1,1.0,3.0,389.0,"114, MARIETTON",,,,690
200800061883,8,10,7,1330,1,2,3,1.0,3.0,108.0,AVENUE MARCEAU,,,,750
201300053979,13,1,11,1755,5,2,4,1.0,6.0,116.0,"14, RUE DE BOULAINVILLIE",,,,750
201500015712,15,12,14,1150,1,2,1,1.0,2.0,55.0,"00, HENRI MARTINET (ROND",M,4329769.0,547918,130
200500006873,5,2,24,1125,1,2,1,1.0,1.0,69.0,"83, COLLET DE SAINT MARC",,,,60
201300052302,13,4,23,1600,1,2,3,1.0,6.0,111.0,"213, BOULEVARD VOLTAIRE",,,,750
200800011173,8,2,8,1315,1,2,1,1.0,6.0,120.0,"229, RUE DES PYRENEES",,,,750
200700070349,7,11,21,1345,1,1,1,1.0,6.0,423.0,"ignoré, RN 10",,,,780
201000009592,10,10,5,1915,3,1,1,1.0,7.0,288.0,,M,4879200.0,555400,550
201300049046,13,12,20,1440,1,2,2,1.0,4.0,387.0,"46, AVENUE JEAN JAURES",,,,690
200600019862,6,4,2,5,5,2,1,1.0,3.0,555.0,"287, AV DE GRANDE BRETAG",,,,310
200700068876,7,11,20,1630,1,2,2,2.0,2.0,63.0,CRS EDOUARD VAILLANT,,,,330
200800034549,8,6,6,1710,1,2,1,1.0,2.0,19.0,"00, MAURICE THOREZ (AV)",,,,940
200700081714,7,2,9,1625,1,1,1,1.0,5.0,213.0,ROUTE NATIONALE 1,,,,972
201300030430,13,12,16,740,2,2,1,1.0,7.0,350.0,ERFURT PONT,,,,590
201000007752,10,7,13,1830,1,1,1,1.0,1.0,268.0,,M,4528040.0,607397,380
200900066532,9,12,23,1630,1,2,6,1.0,6.0,646.0,EDOUARD LABOULAYE (PLACE,,,,780
201400010480,14,11,19,1520,1,2,1,1.0,3.0,29.0,"1, POESIE (AVENUE PIERRE",,,,60
201000038194,10,3,22,1725,1,2,1,1.0,6.0,159.0,"15, ETATS-UNIS (BOULEVAR",,,,600
200800017726,8,4,26,1645,1,2,1,1.0,1.0,520.0,32 route de Romanswiller,M,4864200.0,744200,670
200600011510,6,3,2,1600,1,2,3,1.0,3.0,55.0,RIVE NEUVE (QUAI DE),,,,130
200600039617,6,7,13,430,3,1,1,1.0,1.0,300.0,ROCADE RD 446,,,,630
201500022980,15,11,30,920,1,2,1,1.0,1.0,555.0,"1, EUROPE (AV DE L) DU 1",,,,310
200700047183,7,8,5,700,1,1,1,1.0,6.0,380.0,,M,4335200.0,162800,310
201500041257,15,1,3,2349,5,2,1,2.0,6.0,66.0,QUARTIER FORT DE LA BRIC,,,,930
201000046876,10,6,28,855,1,2,2,1.0,6.0,103.0,BRANLY EDOUARD (AVENUE),,,,910
201600049879,16,10,17,1845,1,1,1,1.0,2.0,318.0,ROCADE A 630,M,4478971.0,-64585,330
201200042359,12,2,13,750,1,2,1,1.0,3.0,35.0,"3, BD DE LA REPUBLIQUE",,,,920
200800066858,8,11,22,1400,1,2,1,1.0,3.0,55.0,ALBERT CHABANON (RUE),,,,130
201400028184,14,12,19,802,2,2,1,2.0,6.0,234.0,"16, PRESIDENT KENNEDY (A",,,,450
200800051682,8,9,3,2030,1,2,1,1.0,6.0,21.0,GENERAL LECLERC (RUE DU,,,,800
201000044041,10,1,30,1735,1,2,1,1.0,6.0,498.0,1 AV DU CEP,M,4892770.0,204298,780
200900001313,9,1,17,1745,2,2,9,1.0,6.0,55.0,"03, LAJARRIGE ( AVENUE L",,,,440
201000036431,10,5,6,1650,1,2,1,2.0,6.0,606.0,"23, CLEMENCEAU (AVENUE G",,,,570
200900057489,9,9,27,1000,1,1,2,1.0,3.0,27.0,,M,4.0,0,130
200700025110,7,4,14,639,2,1,1,2.0,2.0,106.0,A51-Sens Marseille vers,,,,130
201400023128,14,3,14,1715,1,2,1,1.0,5.0,555.0,"999, RUE DU POLE",,,,310
200800034050,8,6,3,1630,1,2,1,1.0,7.0,223.0,"1, PARIS (AVENUE DE)",,,,910
200900016740,9,5,6,345,3,1,1,1.0,5.0,695.0,,M,0.0,0,570
200800068621,8,12,25,1000,1,1,2,1.0,3.0,537.0,,M,0.0,0,760
201300026112,13,11,12,1125,1,2,2,2.0,3.0,261.0,RUE DE LA SOURCE/COTY,,,,370
200700035201,7,6,11,1130,1,2,1,1.0,3.0,555.0,AV HONORE SERRES,,,,310
201100063565,11,3,6,1530,1,2,1,1.0,6.0,120.0,"97, RUE DE MENILMONTANT",,,,750
200500014392,5,3,20,1830,1,2,1,1.0,2.0,2.0,BERTHIER (BD),,,,130
200600002870,6,1,23,1825,5,2,9,1.0,6.0,108.0,"07, RESISTANCE (AVENUE D",,,,770
201300034857,13,8,3,1605,1,1,1,1.0,2.0,322.0,,M,4940925.0,103874,760
201400029082,14,6,10,1000,1,2,1,1.0,6.0,454.0,13 BOULEVARD DAUPHINOT,,,,510
201400044200,14,7,3,2055,1,2,1,1.0,3.0,73.0,"39, TASSIGNY",M,4875880.0,240394,940
201400004792,14,6,10,1728,1,2,1,1.0,3.0,691.0,":, PAUL (RUE MARCEL)",M,4985194.0,325278,20
200900039540,9,3,21,1010,1,2,1,1.0,6.0,113.0,"-, EPEE (RUE ABBE DE L')",,,,630
200900021309,9,5,12,1735,1,2,1,1.0,3.0,112.0,"431, JAURES (RUE JEAN)",,,,590
200600053438,6,9,29,1925,5,2,1,1.0,1.0,5.0,", VERDUN (AVENUE DE)",,,,130
201400035447,14,10,16,1640,1,2,1,8.0,6.0,58.0,"3, CLOS SAINT GEORGES (P",,,,770
200500077623,5,11,24,2000,5,2,1,2.0,3.0,55.0,MICHELET (BD),,,,130
200500058480,5,9,2,930,1,2,1,1.0,3.0,18.0,NATIONALE (ROUTE),,,,410
201400014276,14,3,2,1910,5,1,1,1.0,6.0,55.0,"273, RUE PIERRE DOIZE",M,4327116.0,542576,130
201400033378,14,7,24,1852,1,2,1,1.0,6.0,482.0,"13, GARE (PLACE DE LA)",,,,670
201000053736,10,7,8,1940,1,2,2,1.0,3.0,68.0,BOIS GUIMIER/FALONNIERES,M,4878600.0,250476,940
201000009190,10,4,6,1700,1,1,1,1.0,7.0,422.0,,M,0.0,0,570
201100011134,11,10,26,1730,1,1,1,1.0,2.0,476.0,,M,0.0,0,390
201500008699,15,6,4,1200,1,1,1,7.0,6.0,187.0,,M,0.0,0,480
200900020271,9,9,2,1952,2,2,5,1.0,6.0,115.0,"81, RUE CAMBRONNE",,,,750
200800000529,8,1,13,430,3,1,1,1.0,6.0,109.0,,M,4855100.0,619900,540
200500036771,5,6,22,1600,1,2,1,1.0,3.0,66.0,STADE DE FRANCE (AVENUE,,,,930
200700025796,7,5,11,915,1,2,1,1.0,6.0,33.0,,M,4335500.0,146900,310
201200022496,12,1,27,2200,5,2,2,1.0,3.0,252.0,AV JEAN JAURES RUE SEMAR,,,,260
201600041538,16,10,20,2115,3,2,1,1.0,6.0,66.0,"57, LIBERATION RD14 (BOU",,,,930
201100015021,11,6,21,1250,1,2,1,1.0,2.0,29.0,"1, GRASSE (AVENUE DE)",,,,60
201600019415,16,5,6,100,3,1,1,1.0,6.0,180.0,,M,0.0,0,560
200700060211,7,10,23,915,1,1,1,1.0,6.0,487.0,,M,0.0,0,610
200800029342,8,5,25,1745,1,2,1,1.0,6.0,7.0,456 ROUTE DE CANNES,M,0.0,0,60
200900032341,9,11,16,1822,5,2,5,2.0,3.0,113.0,"135, RUE DE TOLBIAC",,,,750
201300039043,13,12,10,650,5,2,1,1.0,5.0,23.0,PETIT CLAMART (ROND POIN,,,,920
201100005928,11,11,19,1030,1,1,1,1.0,1.0,246.0,,M,4311300.0,83990,310
200700067170,7,10,17,1835,2,2,1,1.0,3.0,116.0,"108, AVENUE VICTOR HUGO",,,,750
201200003670,12,1,23,1830,2,1,1,1.0,1.0,28.0,N147 FORET DES COUTUMES,M,4619930.0,92255,870
201100066819,11,4,30,1630,1,2,1,1.0,7.0,16.0,"SANS, HUBERT DE LISLE(BO",,,,974
200800028984,8,5,10,1830,2,1,1,2.0,1.0,106.0,,M,0.0,0,110
200800051811,8,9,17,1700,1,2,1,1.0,2.0,7.0,"17, SAINT RUF (Avenue)",,,,840
201500015116,15,9,16,1650,1,2,2,1.0,3.0,55.0,"61, JEANNE D'ARC (BOULEV",M,4329342.0,540316,130
201600021838,16,2,2,1640,1,2,1,1.0,6.0,19.0,"96, ROBESPIERRE (96 ET 1",M,4840717.0,-448962,290
200900046861,9,12,3,1700,5,2,1,1.0,6.0,328.0,"SANS, DURUY (RUE)",,,,490
201200040952,12,3,1,600,5,2,6,5.0,6.0,223.0,LYS (RUE DES),,,,910
201000006692,10,3,2,745,1,2,1,1.0,6.0,69.0,27 AV  EDOUARD MILLAUD,M,4575100.0,474400,690
200600014558,6,3,29,710,2,2,3,9.0,6.0,49.0,"6, SAINT-ALBIN RUE",,,,920
201400019929,14,8,24,1200,1,1,9,1.0,7.0,352.0,,M,4881628.0,-12934,610
200900052301,9,6,3,2235,5,2,1,1.0,3.0,28.0,DULAC (AVENUE GUILLAUME),,,,130
201300045487,13,6,29,1850,1,1,1,1.0,3.0,258.0,A4.W,,,,770
200500041091,5,7,28,1335,1,1,1,7.0,1.0,262.0,,M,0.0,0,850
201300011407,13,12,9,825,1,2,1,1.0,6.0,88.0,"14, CHEVALIERS DE MALTE",,,,60
200500000156,5,1,20,1500,1,1,1,1.0,6.0,367.0,,M,4950800.0,109800,760
201400016733,14,9,15,1945,1,1,1,1.0,1.0,89.0,,M,0.0,0,720
201500027392,15,3,14,845,1,2,6,1.0,3.0,246.0,"0, DAVID D'ANGERS",M,4743369.0,-52962,490
201200045519,12,4,3,1030,1,2,3,1.0,3.0,66.0,BD LIBERATION,,,,930
201000004861,10,2,12,1745,1,2,2,1.0,3.0,233.0,ROUTE DES LANDES - D3,M,4453300.0,9500,470
201300008639,13,11,30,1815,3,2,1,6.0,6.0,70.0,"CD 306, CARSAN OUEST",M,4424081.0,459487,300
201400041197,14,5,5,730,1,2,2,1.0,3.0,46.0,"., GUY MOQUET (RUE)",,,,920
201200018639,12,8,21,1130,1,2,1,1.0,1.0,418.0,Route de fretigney,M,0.0,0,700
201200010023,12,7,30,2215,3,1,1,1.0,7.0,50.0,LIEU DIT LA DEGUEUSERIE,M,4689780.0,153426,360
200900054987,9,9,4,1705,1,2,2,1.0,6.0,32.0,PECH HENRI (AV),M,4.0,0,340
201000026767,10,10,15,1807,1,2,2,1.0,3.0,85.0,"SANS, BRETIGNY (RUE DE)",M,4843780.0,150561,280
200500021794,5,4,15,1750,1,2,2,1.0,3.0,477.0,PREMIER MAI (AVENUE DU),,,,910
201600020461,16,2,21,2015,3,1,1,1.0,1.0,5.0,,M,0.0,0,480
200500003393,5,1,6,2345,5,2,3,1.0,3.0,421.0,"02, GAY (RUE)",,,,380
200500035828,5,6,27,1650,1,1,1,1.0,4.0,186.0,RN7 de Barbizon à pavé d,,,,770
201500032840,15,7,8,2125,1,2,3,1.0,3.0,275.0,"41, JEAN JAURES",M,4576840.0,494028,690
200700003003,7,1,27,240,5,2,1,1.0,6.0,95.0,CD 3,,,,420
201300036109,13,12,16,1840,5,2,1,1.0,3.0,725.0,"14,AVENUE JEAN JAURES",M,4986845.0,224121,800
200900026849,9,10,7,900,1,2,1,1.0,2.0,117.0,"8, RUE DU CAPORAL PEUGEO",,,,750
200600052386,6,9,17,1300,1,2,1,1.0,7.0,61.0,Allées de Braune,M,0.0,0,300
200500074439,5,11,2,740,5,2,6,3.0,6.0,169.0,GENERAL LECLERC (PLACE D,,,,610
201100034449,11,2,22,1730,1,2,1,2.0,2.0,260.0,"., PONTIVY(BOULEVARD DE)",M,4768355.0,-276674,560
201200049170,12,2,12,720,3,1,1,1.0,5.0,10.0,AUTOROUTE A3,M,4888828.0,247412,930
201500017822,15,12,9,1800,1,1,1,1.0,3.0,95.0,,M,4853854.0,-174257,350
201500037597,15,6,5,1110,1,2,2,1.0,3.0,12.0,DENFERT ROCHEREAU (RUE),,,,920
200500055171,5,9,25,1615,1,1,1,1.0,3.0,535.0,,M,0.0,0,570
200600038839,6,7,13,45,5,2,2,2.0,6.0,185.0,"00, JAURES (COURS J.)",,,,380
201300051458,13,6,20,1335,1,2,7,1.0,7.0,108.0,"29, RUE DE LA PEPINIERE",,,,750
200800008435,8,2,27,1850,2,2,1,8.0,3.0,44.0,"36, LIMAY (RATOUIS DE)",,,,360
200500086838,5,10,25,2300,5,2,2,1.0,6.0,209.0,FELIX EBOUE (RUE),,,,972
200700014135,7,3,26,1000,1,2,1,1.0,6.0,118.0,"11, LEBRET (RUE GEORGES)",,,,140
200900054617,9,10,23,1800,2,1,1,3.0,7.0,80.0,AUTOROUTE A 62,,,,330
201600025782,16,5,1,2025,2,2,1,1.0,7.0,261.0,7 AVENUE DE  GRAMMONT,M,4738802.0,68954,370
200500031148,5,5,29,2325,5,2,9,2.0,6.0,4.0,"01, MALAKOFF",,,,920
200700041807,7,7,4,1430,1,2,1,1.0,4.0,88.0,"433, RD 6098",,,,60
201200023396,12,4,14,235,5,2,1,1.0,6.0,232.0,"., KERIVOAL RUE",M,4800532.0,-410565,290
201100059321,11,12,14,1015,1,2,1,1.0,3.0,108.0,"55, RUE D AMSTERDAM",,,,750
200700046085,7,7,11,2100,1,2,1,1.0,3.0,116.0,"18, RUE D AUTEUIL",,,,750
201300032888,13,9,7,30,5,2,1,1.0,3.0,180.0,"48, MARIENTHAL (ROUTE DE",,,,670
200900051698,9,10,30,1645,1,2,3,1.0,3.0,312.0,Av Lï¿½nine/rue Sylvafor,M,4.0,-,400
200500029986,5,5,8,1705,1,2,1,1.0,6.0,20.0,150 R D AVRON,,,,750
200700075536,7,12,7,1430,5,2,9,2.0,1.0,378.0,RUE DU RHIN,M,4847300.0,773200,670
200600073401,6,12,8,2300,3,1,1,1.0,7.0,232.0,,M,4767200.0,-212800,560
201600051150,16,7,29,240,5,2,7,1.0,6.0,108.0,"156, AVENUE DES CHAMPS E",M,4887310.0,229709,750
201000045404,10,5,11,1220,1,2,1,2.0,6.0,62.0,DRAGUIGNAN (AVENUE DE),,,,830
201300058102,13,3,6,1400,1,2,1,1.0,3.0,11.0,CHAUDRON  (BLD 1 DU),R,0.0,0,974
200900000292,9,1,16,555,5,2,2,1.0,3.0,109.0,"14, BOULEVARD HAUSSMANN",,,,750
201200041834,12,9,27,1120,1,2,1,2.0,3.0,12.0,"111B, GALLIENI (RUE) 55/",,,,920
200900039624,9,8,15,515,3,1,1,1.0,6.0,166.0,,M,0.0,0,560
201600049972,16,4,5,1500,1,1,1,1.0,4.0,482.0,"SPV, Autoroute A.35",,,,670
201200028198,12,10,30,2345,5,2,1,1.0,7.0,269.0,"., CIMETIERE (RUE DU)",,,,410
200900070112,9,11,14,2240,3,2,1,2.0,6.0,290.0,"0, RUE DU LYONNAIS",,,,690
200800058286,8,10,28,1146,1,2,6,2.0,2.0,218.0,ROSTAND JEAN,,,,420
201500000576,15,2,5,1800,1,2,1,1.0,6.0,413.0,R JEAN BAPTISTE VIGUERAR,M,4986558.0,114947,760
200700019617,7,4,13,1915,1,1,1,1.0,6.0,32.0,,M,4813900.0,293700,450
201200047559,12,3,3,1420,1,2,2,1.0,3.0,78.0,PARIS / ZOLA,M,4873560.0,244680,940
201300020462,13,12,18,1746,5,2,6,1.0,6.0,231.0,PAUL DOUMER (BOULEVARD),,,,210
200800033575,8,6,15,1930,1,2,1,1.0,6.0,181.0,"183, LEDRU ROLLIN QUAI N",,,,720
201000051802,10,6,29,930,1,2,7,1.0,3.0,66.0,ELUARD PAUL - AUTRES,M,4894210.0,234620,930
201500002307,15,9,26,1830,1,2,9,7.0,6.0,92.0,6 rue du chemin vers,M,0.0,0,850
200900066610,9,10,15,1345,1,1,1,1.0,3.0,69.0,,M,4.0,0,380
200800022613,8,4,1,915,1,1,1,1.0,4.0,152.0,Autoroute A.35,,,,670
200600072895,6,11,18,1325,1,2,3,1.0,3.0,194.0,Rue de Gambsheim,M,0.0,0,670
200700067424,7,10,16,1035,1,2,1,1.0,6.0,108.0,"106bis, RUE SAINT LAZARE",,,,750
200500064029,5,10,26,1445,1,1,1,1.0,6.0,57.0,,M,0.0,0,60
201300043877,13,10,11,2000,5,2,8,1.0,6.0,38.0,HENRI BARBUSSE (AV),,,,940
201600007494,16,10,13,1630,1,1,2,8.0,2.0,263.0,,M,4783867.0,355170,890
201100044609,11,7,31,1305,1,2,1,1.0,6.0,21.0,"18, JAURES JEAN (BOULEVA",,,,910
200800048967,8,9,18,1815,1,1,1,1.0,6.0,129.0,,M,0.0,0,440
200900029290,9,3,14,2045,5,2,1,1.0,7.0,385.0,", QUAI PIERRE SCIZE",,,,690
200900068594,9,12,13,1715,5,2,1,3.0,2.0,540.0,"1, DARNETAL. ROUTE DE",,,,760
200600065982,6,11,17,1710,2,2,1,1.0,3.0,88.0,SLAMA (RUE MAURICE),,,,60
200800026653,8,5,8,950,1,1,1,1.0,3.0,90.0,A13,,,,780
201600009544,16,1,21,800,2,2,1,5.0,1.0,226.0,route de Chamarande,M,4850194.0,219994,910
200800022264,8,4,28,1700,1,2,2,1.0,3.0,103.0,RUE DES FRANCS BOURGEOIS,,,,750
201000054133,10,12,6,645,5,2,2,2.0,6.0,81.0,R G.PERI/AV J.JAURES,,,,940
200500025307,5,5,14,200,5,2,1,1.0,6.0,9.0,CD 655,M,4341100.0,-156800,640
201300016173,13,12,16,810,2,2,1,1.0,2.0,55.0,"22, BD CAMILLE FLAMMARIO",M,4330420.0,538813,130
200500079275,5,12,16,30,3,1,1,1.0,1.0,46.0,,M,0.0,0,950
200900003069,9,4,22,1730,1,2,2,1.0,3.0,114.0,AVENUE ERNEST REYER,,,,750
201000017704,10,12,4,115,4,1,1,1.0,7.0,78.0,,M,4422900.0,471400,840
200700019346,7,4,13,1530,1,1,1,2.0,7.0,192.0,,M,4556000.0,267300,630
200500050861,5,8,17,1045,1,2,1,1.0,7.0,299.0,"172990166, GAMBETTA RUE",,,,170
201500005170,15,1,10,2045,5,2,1,1.0,1.0,15.0,d90a route de mussilon,M,4540005.0,656538,730
201400047109,14,4,9,105,4,1,1,1.0,7.0,36.0,AUTOROUTE A86,,,,920
201300003997,13,7,9,830,1,1,1,1.0,1.0,319.0,,M,4473392.0,185114,460
200900038336,9,2,10,2030,5,2,1,1.0,1.0,187.0,"110, BOCHARD (RUE CLAUDE",M,4.0,0,420
201200053639,12,3,15,1210,1,2,2,1.0,3.0,102.0,"73, RUE REAUMUR",,,,750
201200054190,12,3,5,1430,1,2,5,1.0,3.0,106.0,"35, RUE DU FOUR",,,,750
200900042786,9,9,1,1245,1,1,1,1.0,1.0,171.0,,M,4.0,0,370
201100016938,11,6,4,1815,1,1,2,1.0,3.0,123.0,,M,4823200.0,-95800,530
201100037575,11,12,3,1619,1,2,1,1.0,2.0,113.0,MITTERRAND (BD FRANCOIS),,,,630
201200018290,12,9,6,1215,1,2,1,1.0,6.0,25.0,avenue du 170eme RI,M,0.0,0,600
201400005451,14,9,3,1900,1,2,1,1.0,3.0,453.0,chignat  - VERTAIZON,M,0.0,0,630
201100036040,11,10,4,1740,1,2,3,1.0,6.0,650.0,"49, MONT A LEUX (RUE DU)",,,,590
201100048594,11,3,22,1510,1,2,1,1.0,6.0,63.0,BD HENRI BARBUSSE,,,,930
201000025628,10,2,6,1905,5,2,1,1.0,2.0,278.0,Bd Waldeck Rousseau,M,4850894.0,-275786,220
201000019595,10,8,6,1615,1,1,9,1.0,7.0,725.0,,M,0.0,0,800
201200004194,12,4,29,415,5,2,1,9.0,7.0,256.0,,M,4351600.0,40800,320
201000018397,10,4,14,1400,1,1,1,1.0,6.0,49.0,,M,4323400.0,211400,110
201000064657,10,11,20,1440,1,2,2,1.0,6.0,116.0,"36, RUE DE LA POMPE",,,,750
200900063595,9,12,4,1750,5,2,1,9.0,6.0,44.0,"54, DANTON(RUE) 1A73 ET",,,,920
200500061664,5,9,20,1130,1,2,1,1.0,2.0,4.0,"SANS, NICOLI JEAN COURS",,,,201
200900071340,9,12,16,2005,5,2,2,1.0,2.0,42.0,"NC, GENERAL GALLIENI (AV",M,4.0,0,940
200900017011,9,1,10,2355,5,2,3,4.0,3.0,54.0,MERMOZ  RES. JEAN,,,,130
200500035532,5,6,14,1745,1,2,1,1.0,4.0,16.0,BPE MOLITOR SAINT CLOUD,,,,750
201000009355,10,3,13,1730,1,1,1,1.0,1.0,72.0,,M,4885370.0,609638,540
200900039859,9,7,16,1045,1,1,1,1.0,5.0,372.0,,M,4.0,0,630
201600030386,16,8,2,1320,1,2,3,2.0,2.0,512.0,DUNANT (RUE HENRI),,,,590
201400027409,14,9,23,2100,5,2,1,1.0,6.0,218.0,"01, CHARCOT DOCTEURS JUS",M,4542312.0,439193,420
201000043063,10,11,6,130,5,1,1,1.0,6.0,540.0,"1, MOULIN. QUAI (HAUT) J",,,,760
200700071865,7,11,5,750,2,2,1,1.0,6.0,388.0,BOULEVARD DES ETATS UNIS,,,,690
200600073654,6,12,18,915,1,2,6,1.0,3.0,520.0,arrefour  CD 57 et CD 46,M,4487500.0,121000,240
200800044084,8,8,11,1025,1,2,1,1.0,3.0,194.0,"68-70, CASSETTE (ROUTE D",,,,860
201400048457,14,12,17,900,1,1,1,2.0,7.0,640.0,N118,,,,780
201200020439,12,4,16,815,1,1,1,1.0,6.0,217.0,,M,4370151.0,385725,340
200600074243,6,12,31,2145,5,2,1,3.0,3.0,201.0,rue du général De Gaulle,M,0.0,0,680
200900021245,9,5,7,1940,1,2,3,1.0,6.0,350.0,"235, POT RUE LONG",,,,590
201500010436,15,11,6,1745,5,2,1,1.0,2.0,69.0,MOULIN DE BRUN (CHEMIN E,M,4365375.0,694431,60
200800033611,8,6,3,1650,1,2,1,2.0,6.0,231.0,"95, REPUBLIQUE. RUE DE L",,,,760
201000065407,10,9,26,10,5,2,1,2.0,6.0,118.0,"36, AVENUE DE LA PORTE D",,,,750
201500056447,15,9,12,2025,5,2,1,1.0,3.0,115.0,ECHANGEUR ISSY,,,,750
201300043812,13,6,9,2300,5,2,4,1.0,2.0,38.0,"50, JULES FERRY (R)",,,,940
200700010484,7,2,13,1545,1,2,1,1.0,6.0,121.0,"17, COMEDIE (RUE DE LA)",,,,820
200900019961,9,1,4,1615,1,2,1,1.0,7.0,24.0,VC 207,M,0.0,0,690
201200014087,12,11,23,1610,1,2,1,1.0,3.0,5.0,FLEURIDE (AVENUE DE LA),M,4328450.0,559903,130
201400050398,14,3,23,1920,5,2,1,1.0,3.0,383.0,"114, COURS ALBERT THOMAS",,,,690
200500010286,5,2,7,1340,1,1,1,1.0,5.0,599.0,AUTOROUTE A22,,,,590
200600054183,6,9,28,1640,1,2,1,1.0,6.0,555.0,"63, BD DE STRASBOURG",,,,310
200600062230,6,10,15,1045,1,2,6,1.0,3.0,29.0,SCHUMAN ( RUE ROBERT ),,,,550
201600058878,16,11,21,20,4,2,2,1.0,3.0,302.0,EBOUE (ROCADE FELIX),,,,973
201200051113,12,3,28,1313,1,1,1,2.0,1.0,120.0,"SANS, TOUTES RUES",,,,202
201200015522,12,6,16,1500,1,2,1,1.0,7.0,55.0,"280, AVE DU PRADO",M,,,130
201000001038,10,10,31,1530,1,1,2,1.0,3.0,19.0,,M,4950900.0,272900,600
201300055091,13,9,2,240,5,2,2,1.0,3.0,118.0,RUE DU MONT CENIS,,,,750
201500053998,15,3,2,945,1,2,1,1.0,6.0,116.0,"10, RUE DE MONTEVIDEO",,,,750
200700067716,7,11,3,1453,1,1,1,1.0,6.0,88.0,"0, MONTOLIVO (RUE JUSTIN",,,,60
200500053753,5,8,7,49,5,1,1,1.0,7.0,37.0,AUTOROUTE A6A,,,,940
201400015360,14,9,2,800,1,2,1,1.0,6.0,55.0,"02, BD DE SAINT LOUP",M,4328161.0,542756,130
201500043677,15,3,28,1450,1,2,2,1.0,3.0,81.0,"., PAUL VAILLANT COUTURI",,,,940
200800055350,8,10,10,2015,5,1,1,1.0,6.0,438.0,,M,4457500.0,-24600,330
200700063959,7,10,6,655,5,2,2,1.0,3.0,49.0,"00, PLAPPEVILLE (ROUTE D",,,,570
200600048183,6,8,21,1555,1,2,1,2.0,2.0,18.0,BRANLY (RUE EDOUARD),,,,410
200600032102,6,6,23,1745,1,1,1,1.0,1.0,237.0,,M,0.0,0,410
201100023475,11,2,15,1715,1,1,1,2.0,6.0,43.0,,M,0.0,0,830
200700034925,7,6,16,1858,1,2,1,1.0,6.0,54.0,"2, VERY (RUE LOUIS)",,,,210
201600023382,16,2,10,1240,1,2,1,2.0,1.0,13.0,DENFERT ROCHEREAU (PLACE,M,4364770.0,58348,320
200900027370,9,10,25,1850,5,2,3,1.0,2.0,107.0,"17, BOULEVARD DES INVALI",,,,750
200900074379,9,10,30,120,5,2,1,1.0,7.0,16.0,"SANS, HUBERT DE LISLE(BO",,,,974
201400031907,14,12,1,730,2,2,3,2.0,3.0,666.0,"SANS, VENDIN (RTE DE)",M,5046948.0,287556,620
201400045909,14,10,9,1700,1,2,1,1.0,6.0,197.0,R DE LA GARE,M,4897530.0,233460,950
200600017527,6,4,18,545,3,1,1,1.0,1.0,67.0,"lieu-dit ""laspeyres""",M,0.0,0,470
200600053938,6,9,13,1840,1,1,8,1.0,1.0,198.0,"sans n, NITRIERE (CHEMIN",,,,260
200800065512,8,11,14,1245,1,2,1,1.0,1.0,137.0,PELICAN (CHEMIN DU),,,,830
201400025953,14,11,23,1300,1,2,2,8.0,3.0,238.0,FR?VILLE/UKRAINE,M,4808370.0,-167516,350
201300019064,13,3,5,930,1,1,1,1.0,5.0,134.0,RD 301,M,4913520.0,225520,950
200800025229,8,5,27,1150,1,2,1,1.0,2.0,482.0,"00, HUMANN (RUE)",,,,670
201200034527,12,6,7,2050,1,2,3,1.0,3.0,122.0,BD MAYOL DE SENILLOSA,,,,640
200700007056,7,2,4,1530,1,1,1,1.0,3.0,453.0,,M,4791000.0,662400,700
200900018095,9,2,17,1415,1,2,1,1.0,3.0,55.0,"212, NATIONAL (BOULEVARD",,,,130
200800061812,8,10,19,40,5,2,1,1.0,1.0,114.0,"75, AVENUE PAUL VAILLANT",,,,750
201300010439,13,2,25,700,2,2,1,8.0,2.0,69.0,"83, ROUQUIER (BOULEVARD",,,,60
201000067832,10,1,31,1730,1,1,1,1.0,6.0,3.0,,A,0.0,0,971
200500047847,5,7,22,1858,1,1,1,1.0,6.0,55.0,A7-Sens Lyon vers Marsei,,,,130
